,Tweet,Label
1027,"Saat ini Puan merupakan Ketua DPR RI periode 2019-2024. Sebagai Ketua DPR, nantinya ia akan mendapat uang pensiun seumur hidup. Segini besarannya.  https://t.co/qyOp7bjrMU Dukung Puan Presiden",1
1028,Puan Maharani adalah sosok Calon Presiden 2024 yang sangat kuat. Kekuatan Puan ini bisa ditangkap dari kualitas kepemimpinan yang ditunjukan Puan selama ini. https://t.co/G9sDNfm8GC Dukung Puan Presiden,1
1029,"Salah satu politisi yang disebut memiliki peluang untuk maju di Pilpres 2024, adalah Puan Maharani. Sosok ini digadang-gadang, karena pengalaman panjang dalam pemerintahan dan parlemen. https://t.co/IvJWfrqTzg Dukung Puan Presiden",1
1030,"Ketua Umum @DPP_PKB Muhaimin Iskandar, mendoakan Ketua DPR Puan Maharani untuk memimpin Indonesia pada 2024 nanti, menggantikan Presiden Jokowi. https://t.co/CkbM0IeuqK Dukung Puan Presiden",1
1031,"Waketum Bappilu @DPP_PKB, Gus Jazil mengungkap alasan dari Ketum PKB @cakimiNOW mendoakan Ketua DPP @PDI_Perjuangan, @puanmaharani_ri menjadi capres 2024. https://t.co/0cYW0DeVbQ Dukung Puan Presiden",1
1032,Pengamat politik Khoirul Umam mengatakan Ketua DPR Puan Maharani bakal mewakili perempuan di Pilpres 2024.  https://t.co/Xtt5dnEmJr Dukung Puan Presiden,1
1033,Relawan Paun Permataku mendaklarasikan dukungan terhadap Puan Maharani sebagai capres 2024 di Makassar. https://t.co/YFYgeIcxxy Dukung Puan Presiden,1
1034,Puan Maharani digadang-gadang akan menjadi salah satu kandidat untuk dicalonkan di Pilpres 2024. https://t.co/bxf4nU4OQz Dukung Puan Presiden,1
1035,Puan Maharani membawa pesan rahasia dari Megawati untuk Prabowo saat mengunjungi kediamannya. Apakah ada peluang duet Puan-Prabowo di Pilpres 2024?  https://t.co/z57iBoeiGQ Dukung Puan Presiden,1
1036,"terkait ""DUKUNG PUAN PRESIDEN""....kan banyak yg gk setuju nih.tpi pas entar 2024 tiba2 BOOM..entah dgn konspirasi atau apalah dia donk yg jadi !!!.gmna nih..?",1
1037,"Lembaga survei KedaiKOPI merilis elektabilitas Ketua DPR RI Puan Maharani masuk empat besar, 9,6 persen, sebagai capres pada Pilpres 2024. Ketum Wong Cilik menyampaikan meningkatnya elektabilitas Puan akan makin membuat relawan semakin optimis. https://t.co/I0Ec78OoGr Dukung",1
1038,Relawan Puan Permataku mendeklarasikan dukungan kepada Mbak Puan Maharani sebagai calon presiden (Capres) 2024. https://t.co/gzvA8lqH7w Dukung Puan Presiden,1
1039,Puan Maharani digadang-gadang akan menjadi salah satu kandidat untuk dicalonkan di Pilpres 2024. https://t.co/AyHGTdtG6y Dukung Puan Presiden,1
1040,"Ini tiktok bener kurang asem. 
Baru mau jadi pendukung ganjaris 
Jadi ragu lagi...

Atau pemilu 2024 sebaiknya gak nyoblos yah?

EKTP COOY...

FIFA l dukung puan president l jilat  paha https://t.co/GyuIRpaK9P",1
1041,"Pengamat politik, Khoirul Umam menilai, partai pimpinan Megawati Soekarnoputri itu menyiapkan Puan Maharani untuk berlaga di Pilpres 2024 nanti. https://t.co/CVMjvSQCV0 Dukung Puan Presiden",1
1042,"Meski posisi survei Puan Maharani tak begitu teratas, namun Pengamat Politik Pangi Syarwi Chaniago menilai puan menjadi sosok penting. Puan menjadi sosok penting penentu peta koalisi parpol hingga calon peserta Pilpres 2024. https://t.co/ydQldg5vzy Dukung Puan Presiden",1
1043,Pengamat politik Pangi Syarwi Chaniago menilai Ketua DPP PDI Perjuangan Puan Maharani menjadi sosok penting untuk menentukan peta koalisi parpol hingga calon peserta Pilpres 2024. https://t.co/eBGpZsKsh1 Dukung Puan Presiden,1
1044,Dukungan agar Ketua DPP PDIP sekaligus Ketua DPR RI Puan Maharani jadi calon presiden di 2024 belakangan menguat disuarakan sejumlah kader.  https://t.co/AnTchmWTh6 Dukung Puan Presiden,1
1045,Keputusan PDIP menunjuk Puan Maharani sebagai pimpinan safari politik menuju Pemilu 2024 merupakan keputusan Ketua Umum Megawati Soekarnoputri. https://t.co/3ZrFQiUOk5 Dukung Puan Presiden,1
1046,Anggota Fraksi PDIP DPR RI menyerukan Puan Maharani menjadi presiden 2024. Anggota DPR RI F-PDIP Agustina Wilujeng menerangkan alasannya mendukung Puan. https://t.co/Sc4Cq1oCdq Dukung Puan Presiden,1
1047,"Puan Maharani mengungkapkan pertemuannya dengan Partai NasDem, salah satunya membahas upaya membangun sinergisme untuk memastikan persatuan dan kesatuan bangsa Indonesia tetap terjaga menjelang Pemilu Serentak 2024. https://t.co/Vk15OU3fpt Dukung Puan Presiden",1
1048,"Secara gamblang, Surya Paloh menyebut nama Puan Maharani juga masuk dalam radar pencalonan presiden 2024. https://t.co/yP9PqVt1Uq Dukung Puan Presiden",1
1049,"Puan Maharani mengunjungi Ketua Umum Partai Nasdem Surya Paloh di Nasdem Tower. Hal tersebut dinilai Analis Politik &amp; pendiri Indonesia Political Power Ikhwan Arif, bisa menggenjot nama Puan jelang Pilpres 2024. https://t.co/MmH2RI7Y1v Dukung Puan Presiden",1
1050,Ketua DPP PDIP Puan Maharani dinilai akan menjadi penentu peta koalisi partai politik di Pilpres 2024. https://t.co/n2SCeVnF3o Dukung Puan Presiden,1
1051,"Ketua Umum Partai Nasdem Surya Paloh mengatakan, bahwa pertemuan dengan Partai Demokrasi Indonesia Perjuangan belumlah menghasilkan kesepakatan terkait Pilpres 2024.  Paloh mengaku, bahwa Puan Maharani kini masuk ke dalam radar capres. https://t.co/tpn5b20tSR Dukung Puan Presiden",1
1052,Ketua DPP PDIP Puan Maharani menyebut akan ada lagi presiden perempuan di 2024 mendatang. https://t.co/aa52DKX8X1 Dukung Puan Presiden,1
1053,"Partai NasDem menjadi partai pertama yg disambangi PDIP dalam penjajakan koalisi menuju 2024. Sesuai penugasan di Rakernas PDIP, Puan Maharani ditugaskan  Umum Megawati Soekarnoputri untuk melakukan silaturahmi ke semua partai politik. https://t.co/vxT75AGmo7 Dukung Puan Presiden",1
1054,"Pengamat politik Pangi Syarwi Chaniago menilai, pernyataan Jokowi yang mengatakan bahwa menjadi capres tidak Cuma berm adalah sinyal kuat yang bisa mengandung tafsiran dukungan kepada Puan Maharani sebagai capres dari PDIP pada 2024. https://t.co/x5Hqlmiqmp Dukung Puan Presiden",1
1055,"Dua kali Pilpres, PDI Perjuangan selalu memberikan golden ticket di luar trah Soekarno, sudah saatnya Puan Maharani unjuk gigi pada Pilpres tahun 2024 mendatang. Dukung Puan Presiden",1
1056,Relawan Paun Permataku mendaklarasikan dukungan terhadap Puan Maharani sebagai capres 2024 di Makassar. https://t.co/LHSUoaSs5b Dukung Puan Presiden,1
1057,"Lembaga survei KedaiKOPI merilis elektabilitas Ketua DPR RI Puan Maharani masuk empat besar, 9,6 persen, sebagai capres pada Pilpres 2024. Ketum Wong Cilik menyampaikan men elektabilitas Puan akan makin membuat relawan semakin optimis. https://t.co/26yAtPc1Db Dukung Puan Presiden",1
1058,Dukung Puan Presiden 2024 untuk Indonesia Jaya!,1
1059,"Dua kali Pilpres, PDI Perjuangan selalu memberikan golden ticket di luar trah Soekarno, sudah saatnya Puan Maharani unjuk gigi pada Pilpres tahun 2024 mendatang. Dukung Puan Presiden",1
1060,"Puan Maharani mengungkapkan pertemuannya dengan Partai NasDem, salah satunya membahas upaya membangun sinergisme untuk memastikan persatuan dan kesatuan bangsa Indonesia tetap terjaga menjelang Pemilu Serentak 2024. https://t.co/XXn2a15Ghm Dukung Puan Presiden",1
1061,"Secara gamblang, Surya Paloh menyebut nama Puan Maharani juga masuk dalam radar pencalonan presiden 2024. https://t.co/uDcDL8rIwY Dukung Puan Presiden",1
1062,"Puan Maharani mengunjungi Ketua Umum Partai Nasdem Surya Paloh di Nasdem Tower. Hal tersebut dinilai Analis Politik &amp; pendiri Indonesia Political Power Ikhwan Arif, bisa menggenjot nama Puan jelang Pilpres 2024. https://t.co/PXIH0xWuCP Dukung Puan Presiden",1
1063,Ketua DPP PDIP Puan Maharani dinilai akan menjadi penentu peta koalisi partai politik di Pilpres 2024. https://t.co/dA6lybw896 Dukung Puan Presiden,1
1064,"Ketua Umum Partai Nasdem Surya Paloh mengatakan, bahwa pertemuan dengan Partai Demokrasi Indonesia P kesepakatan terkait Pilpres 2024. Namun dari pertemuan tersebut, Paloh mengaku, bahwa Puan Maharani kini masuk ke dalam radar capres. https://t.co/4RVVZog4JJ Dukung Puan Presiden",1
1065,Keputusan PDIP menunjuk Puan Maharani sebagai pimpinan safari politik menuju Pemilu 2024 merupakan keputusan Ketua Umum Megawati Soekarnoputri. https://t.co/gYt6kNhonW Dukung Puan Presiden,1
1066,Puan Maharani juga sedang dipromosikan oleh partainya menjadi Capres 2024. Hal itu tampak dari mulainya safari politik yang dilakukan Ketua DPR RI tersebut. https://t.co/g3v4udMG8c Dukung Puan Presiden,1
1067,Puan Maharani sedang dipromosikan oleh partainya menjadi capres 2024. https://t.co/a5btCiDs66 Dukung Puan Presiden,1
1068,"Poin pidato politik Puan Maharani yang menganalogikan pria dan wanita sebagai dua sayap burung yang memiliki derajat yang sama, mengindikasikan majunya Puan di Pilpres 2024 mendatang. https://t.co/P3cpXZHxhh Dukung Puan Presiden",1
1069,"Partai NasDem menjadi partai pertama yg disambangi PDIP dalam penjajsi menuju 2024. Sesuai penugasan di Rakernas PDIP, Puan Maharani ditugaskan oleh Ketua Umum Megawati Soekarnoputri untuk melakukan silaturahmi ke semua partai politik. https://t.co/uqurn0Pu8G Dukung Puan Presiden",1
1070,"@SugengR1_ Mari dukung @puanmaharani_ri Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1071,"@izhy_fly Mari dukung @puanmaharani_ri Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1072,"@izhy_fly Mari dukung @puanmaharani_ri Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1073,"@Santo09054972 Mari dukung @puanmaharani_ri Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1074,"@Oxcherryladd Mari dukung @puanmaharani_ri Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1075,"Pengamat politik Pangi Syarwi Chaniago menilai, pernyataan Jokowi yang mengatakan bahwa menjadi capres  elektabilitas adalah sinyal kuat yang bisa mengandung tafsiran dukungan kepada Puan Maharani sebagai capres dari PDIP pada 2024. https://t.co/3688OqO5CD Dukung Puan Presiden",1
1076,"@sidik_sayogo Mari dukung @puanmaharani_ri Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1077,"@tszq105 @DPP_PKB Mari dukung @puanmaharani_ri Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1078,"@nuyuy_yups Mari dukung @puanmaharani_ri Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1079,"@Yanicomel8 Mari dukung @puanmaharani_ri Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1080,"@Yanicomel8 Mari dukung @puanmaharani_ri Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1081,"@KelSamawa Mari dukung @puanmaharani_ri Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1082,"@izhy_fly Mari dukung @puanmaharani_ri Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1083,"@KelSamawa Mari dukung @puanmaharani_ri Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1084,"@izhy_fly Mari dukung @puanmaharani_ri Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1085,"@dhhsffa Mari dukung @puanmaharani_ri Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1086,"@SugengR1_ Mari dukung @puanmaharani_ri Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1087,"@dhhsffa Mari dukung @puanmaharani_ri Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1088,dukung puan presiden 2024 ð¥,1
1089,"Puji Tuhan ð
Mari dukung @puanmaharani_ri Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden https://t.co/iySUg4qhov",1
1090,"Dua kali Pilpres, PDI Perjuangan selalu memberikan golden ticket di luar trah Soekarno, sudah saatnya Puan Maharani unjuk gigi pada Pilpres tahun 2024 mendatang. Dukung Puan Presiden",1
1091,"Partai NasDem menjadi partai pertama yg disambangi PDIP dalam penjajakan koalisi menuju 2024. Sesuai penugasan di Rakernas PDIP, Puan Maharani ditugaskan oleh Ketua Umum Megawati Soekarnoputri untuk melakukan silaturahmi https://t.co/kc0uZxWyqe Dukung Puan Presiden",1
1092,"Pernyataan Puan Maharani yg mengatakan akan ada presiden perempuan pada Pilpres 2024 bukan sekadar omong kosong. Justru, pernyataan itu perlu didukung. Khusus Puan, kata Hendri dari KedaiKopi, https://t.co/e5unVMFQGd Dukung Puan Presiden",1
1093,"@MbakPuan2024 Mari dukung @puanmaharani_ri  Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1094,"@MbakPuan2024 Mari dukung @puanmaharani_ri  Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1095,"@MbakPuan2024 Mari dukung @puanmaharani_ri  Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1096,"@MbakPuan2024 Mari dukung @puanmaharani_ri  Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1097,"@MbakPuan2024 Mari dukung @puanmaharani_ri  Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1098,"@MbakPuan2024 Mari dukung @puanmaharani_ri  Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1099,"@MbakPuan2024 Mari dukung @puanmaharani_ri  Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1100,"@MbakPuan2024 Mari dukung @puanmaharani_ri  Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1101,"@MbakPuan2024 Mari dukung @puanmaharani_ri  Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1102,"@MbakPuan2024 Mari dukung @puanmaharani_ri  Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1103,"@MbakPuan2024 Mari dukung @puanmaharani_ri  Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden",1
1104,"Puji Tuhan ð

Mari dukung Puan Maharani Presiden 2024 PDI Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden https://t.co/rFYZW9eaj3",1
1105,"Pengamat politik Pangi Syarwi Chaniago menilai, pernyataan Jokowi yang mengatakan bahwa menjadi capres tidak Cuma bermodalkan elektabilitas adalah sinyal kuat yang bisa mengandupada Puan Maharani sebagai capres dari PDIP pada 2024. https://t.co/sMGzQlmtyY Dukung Puan Presiden",1
1106,"Mari dukung @puanmaharani_ri  Presiden 2024 @PDI_Perjuangan

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
https://t.co/lwAcLaR4bw",1
1107,"Pakar Komunikasi Politik,Tjipta Lesmana menilai saat ini Megawati Soekarno Putri sedang mempersiakan putrinya, Puan Maharani untuk Pilpres 2024. Menurut Tjipta, Megawati menginginkan Puan jadi presiden setelah Jokowi lengser. https://t.co/CAVAoLm5vP Dukung Puan Presiden",1
1108,"Dua kali Pilpres, PDI Perjuangan selalu memberikan golden ticket di luar trah Soekarno, sudah saatnya Puan Maharani unjuk gigi pada Pilpres tahun 2024 mendatang. Dukung Puan Presiden",1
1109,"Pernyataan Puan Maharani yg mengatakan akan ada presiden perempuan pada Pilpres 2024 bukan sekadar omong kosong. Justru, pernyataan itu perlu didukung. Khusus Puan, kata Hendri dari KedaiKopi,  https://t.co/ajIVJUWvHb Dukung Puan Presiden",1
1110,"Pakar Komunikasi Politik,Tjipta Lesmana menilai saat ini Megawati Soekarno Putri sedang mempersiakan puMenurut Tjipta, Megawati menginginkan Puan jadi presiden setelah Jokowi lengser. Tjipta meyakini, Puan bakal maju pada Pilpres 2024. https://t.co/6eCYTZ7Z1E Dukung Puan Presiden",1
1111,Puan Maharani menggelar pertemuan selama 3 jam dengan Ketua Umum NasDem Surya Paloh. Diketahui PDIP dan NasDem hingga kini belum menentukan koalisi untuk Pilpres 2024.  https://t.co/cFEakOveFH Dukung Puan Presiden,1
1112,"Meski posisi survei Puan Maharani tak begitu teratas, namun Pengamat Politik Pangi Syarwi Chaniago menilai puan menjadi sosok penting. Puan menjadi sosok penting penentu peta koalisi parpol hingga calon peserta Pilpres 2024. https://t.co/O9kS2lFO2R Dukung Puan Presiden",1
1113,"Puan Maharani mengungkapkan pertemuannya dengan Partai NasDem, salah satunya membahas upaya membangun sinergisme untuk memastikan persatuan dan kesatuan bangsa Indonesia tetap terjaga menjelang Pemilu Serentak 2024. https://t.co/iQyOQAXbZf Dukung Puan Presiden",1
1114,"Secara gamblang, Surya Paloh menyebut nama Puan Maharani juga masuk dalam radar pencalonan presiden 2024. https://t.co/r2rpzPSIZd Dukung Puan Presiden",1
1115,"Puan Maharani mengunjungi Ketua Umum Partai Nasdem Surya Paloh di Nasdem Tower. Hal tersebut dinilai Analis Politik &amp; pendiri Indonesia Political Power Ikhwan Arif, bisa menggenjot nama Puan jelang Pilpres 2024. https://t.co/vyEhLhN1SG Dukung Puan Presiden",1
1116,Ketua DPP PDIP Puan Maharani dinilai akan menjadi penentu peta koalisi partai politik di Pilpres 2024. https://t.co/klFkpgYnAX Dukung Puan Presiden,1
1117,PDI-P menyiapkan Puan Maharani menjadi kandidat capres Pemilu 2024. Terungkapnya persiapan PDI-P menjadikan Puan Maharani sebagai kandidat capres Pemilu 2024 setelah para kader menyuarakan dukungan terhadap Puan.  https://t.co/3qm4qcYIbO Dukung Puan Presiden,1
1118,"Pernyataan Puan Maharani yg mengatakan akan ada presiden perempuan pada Pilpres 2024 bukan sekadar omong kosong. Justru, pernyataan itu perlu didukung. Khusus Puan,daiKopi, ucapan itu bisa jadi akan diwujudkan oleh dirinya sendiri. https://t.co/PChqe6dBNl Dukung Puan Presiden",1
1119,"Dalam acara konsolidasi internal PDI Perjuangan di Lampung, Puan Maharani beri sinyal akan ada koalisi dengan Partai NasDem di Pemilu 2024. https://t.co/CVwQs6Jkuk Dukung Puan Presiden",1
1120,Keputusan PDIP menunjuk Puan Maharani sebagai pimpinan safari politik menuju Pemilu 2024 merupakan keputusan Ketua Umum Megawati Soekarnoputri. https://t.co/rrdGE1EJcX Dukung Puan Presiden,1
1121,PDI-P menyiapkan Puan Maharani menjadi kandidat capres Pemilu 2024. Terungkapnya persiapan PDI-P menjadikan Puan Maharani sebagai kandidat capres Pemilu 2024 setelah para kadekat atas membentuk kelompok bernama Dewan Kolonel. https://t.co/aRDRLqw01q Dukung Puan Presiden,1
1122,Puan Maharani juga sedang dipromosikan oleh partainya menjadi Capres 2024. Hal itu tampak dari mulainya safari politik yang dilakukan Ketua DPR RI tersebut. https://t.co/XtxGMkeHqP Dukung Puan Presiden,1
1123,"Pernyataan Puan Maharani yg mengatakan akan ada presiden perempuan pada Pilpres 2024 bukan sekadar omong kosong. Justru, pernyataan itu perlu didukung. Khusus Puan, kata Hendri dari KedaiKopi, ucapan itu bisa jadi akan diwujudkan. https://t.co/I4y0GM9NxA Dukung Puan Presiden",1
1124,"Pengamat politik Khoirul Umam mengatakan, Puan Maharani bakal mewakili perempuan di Pilpres 2024. Puan secara tak langsung mengonfirmasi itu dalam pidatonya di Sidang MPR, jelang HUT ke-77 RI. https://t.co/46dmxpqLJg Dukung Puan Presiden",1
1125,"Pakar Komunikasi Politik,Tjipta Lesmana menilai saat ini Megawati Soekarno Putri sedang mempersiakan putrinya, Puan Maharani untuk Pilpres 2024. Menurut Tjipta, Megawati menginginkan Puan jadi presiden setelaal maju pada Pilpres 2024. https://t.co/qI1zzK9eFZ Dukung Puan Presiden",1
1126,"Bu Puan kemana ya? Seperti hilang dari dunia sejak paNas Dalem capreskan Wan Aboed. Semangat Bu, dukung kader sendiri aja. Ibu blm ada peluang samsek thn 2024 nanti.",1
1127,"Pernyataan Puan Maharani yg mengatakan akan ada presiden perempuan pada Pilpres 2024 bukan sekadar omong kosong. Justru, pernyataan is Puan, kata Hendri dari KedaiKopi, ucapan itu bisa jadi akan diwujudkan oleh dirinya sendiri. https://t.co/l4jMyJG3lq Dukung Puan Presiden",1
1128,Indonesia Survey Center (ISC) menyebut elektabilitas Puan Maharani mengalami kemajuan. Puan disebut sudah mulai bekerja menunjukkan niatnya untuk maju sebagai capres 2024. https://t.co/t1spHjSm0w Dukung Puan Presiden,1
1129,"Pengamat politik Pangi Syarwi Chaniago menilai, pernyataan Jokowi yang mengatakan bahwa menjadi capres tidak Cuma bermodalkan sinyal kuat yang bisa mengandung tafsiran dukungan kepada Puan Maharani sebagai capres dari PDIP pada 2024. https://t.co/kninjAUSz4 Dukung Puan Presiden",1
1130,"Pengamat politik Pangi Syarwi Chaniago menilai, pernyataan Jokowi yang mengatakan bahwa menjadi capres tidak Cuma bermodalkan elektabilitas adal bisa mengandung tafsiran dukungan kepada Puan Maharani sebagai capres dari PDIP pada 2024. https://t.co/JURfeEQgtN Dukung Puan Presiden",1
1131,"Pengamat politik Pangi Syarwi Chaniago menilai, pernyataan Jokowi yang mengatakan bahwa menjadi capres  elektabilitas adalah sinyal kuat yang bisa mengandung tafsiran dukungan kepada Puan Maharani sebagai capres dari PDIP pada 2024. https://t.co/GXV52vJ9Al Dukung Puan Presiden",1
1132,Prabowo berbicara soal teori kemungkinan berduet dengan Puan Maharani di Pilpres 2024. Begini respons PKB. https://t.co/pupRHpOqFt Dukung Puan Presiden,1
1133,Puan menegaskan perlu mencari sosok calon wakil presiden yang cocok untuk berpasangan dengan dirinya dalam menghadapi Pemilu 2024. https://t.co/sPcG0NIneH Dukung Puan Presiden,1
1134,"Cak Imin menyampaikan, dalam dukungannya terhadap Puan Maharani, dirinya minimal menjadi calon wakil presiden pada pemilu 2024. https://t.co/kx58nx0CEQ Dukung Puan Presiden",1
1135,"Puan Maharani ziarah ke makam Taufik Kiemas, bersama Ketum PKB, Muhaimin Iskandar. Di depan wartawan, Muhaimin menyatakan siap menjadi wakil presiden, mendampingi Puan maharani, dalam Pemilu 2024. https://t.co/yzDNJukVqZ Dukung Puan Presiden",1
1136,Gerindra menyambut momen kompak Cak Imin bersama Puan Maharani. Gerindra menanggapi soal Cak Imin berbicara wacana menjadi cawapres Puan di 2024. https://t.co/eVPyNv0q6J Dukung Puan Presiden,1
1137,Manuver Puan Maharani dinilai bisa mengubrak-abrik koalisi parpol di Pemilu 2024. Pertemuan Puan dengan Cak Imin dianggap bisa mengganggu koalisi PKB-Gerindra. https://t.co/qxP7LKbNSr Dukung Puan Presiden,1
1138,"PDI-P menyiapkan Puan Maharani menjadi kandidat capres Pemilu 2024. Terungkapnya persiapan PDI-P menjadikan 2024 setelah para kader menyuarakan dukungan terhadap Puan, Kader di tingkat atas membentuk kelompok bernama Dewan Kolonel. https://t.co/U7La4ULqcA Dukung Puan Presiden",1
1139,"Puan mendapat sambutan dari para simpatisan dan warga, yg berteriak memberi dukungan utk Puan Maharani maju sebagai Capres 2024. https://t.co/3CWoXTGXy4 Dukung Puan Presiden",1
